area;ciudad;conglomerado;panelm;vivienda;hogar;p01;p02;p03;p04;p05a;p05b;p06;p07;p08;p081;p085;p09;p10a;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p232;p233;p24;p25;p26;p27;p28;p29;p29a;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p421;p422;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;sp01;af101;af102h;af102m;af201cod;af201d;af201h;af201m;af202cod;af202d;af202h;af202m;af203cod;af203d;af203h;af203m;af204h;af204m;ced01a;estrato;fexp;nnivins;ingrl;ingpc;pobreza;epobreza;condact;empleo;desempleo;secemp;grupo1;rama1;upm;id_vivienda;id_hogar;id_persona;periodo
1;170184;107603;051;02;1;03;2;9;3;10;10; ;1;1;1;4; ;5;4;1; ; ;6;2;170150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;10;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1085,9703071098;3; ;300,4;0;0;0; ; ; ; ; ;170184107603;17018410760305102;170184107603051021;17018410760305102103;202412
1;170184;107603;051;02;1;04;1;4;3;10;10; ; ; ; ; ; ; ; ; ; ; ; ;2;170185; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1085,9703071098; ; ;300,4;0;0;0; ; ; ; ; ;170184107603;17018410760305102;170184107603051021;17018410760305102104;202412
1;170184;107603;051;02;1;05;2;19;7;10;10;6;1;6;1;1; ;7;2; ; ; ;6;2;170185;1;1; ; ; ; ; ;48; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;5610;5120;2; ; ; ;3;1;2;2;2;1;2;2;2;2;2;2;1;1;1;3;2;2;1;48; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;480;0;1;125; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;1;2;1;0;1;6;2;0;1;6;1;0;6;0;1;1713;1085,9703071098;4;605;300,4;0;0;1;1; ;2;5;9;170184107603;17018410760305102;170184107603051021;17018410760305102105;202412
1;170184;107603;051;03;1;01;2;63;1;1;10;3;2; ; ; ;5;4;6;1; ; ;6;2;170175;1;1; ; ; ; ; ;24;8; ;4; ; ;6; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;1;2;2;1;1;1;2;2;2;1;1;20;8;1;1; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;420;40;1;65; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;5;3;0;1;5;0;30;3;0;1;1713;1085,9703071098;3;525;537,5;0;0;1;1; ;3;9;20;170184107603;17018410760305103;170184107603051031;17018410760305103101;202412
1;170184;107603;051;03;1;02;1;26;3;1;10;6;2; ; ; ;2;9;5; ;1;30710503;6;1; ;1;1; ; ; ; ; ;48; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4520;2144;2; ; ; ;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;3;3;2;1;48; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;500;50;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;1;6;3;0;1;5;4;0;1;5;2;0;4;0;1;1713;1085,9703071098;5;550;537,5;0;0;1;1; ;2;2;7;170184107603;17018410760305103;170184107603051031;17018410760305103102;202412
1;170184;107603;051;04;1;01;1;54;1;10;10;4;2; ; ; ;5;4;6;1; ; ;6;2;50151;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4520;7213;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;10;9;1;1;3;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5;300;2; ;30; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;1;5;2;0;1;5;1;30;1;2;1;0;3;0;1;1713;1085,9703071098;3;270;55;1;0;4;1; ;2;7;7;170184107603;17018410760305104;170184107603051041;17018410760305104101;202412
1;170184;107603;051;04;1;02;2;21;3;1;10;6;2; ; ; ;3;7;3; ; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;10; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;3;2;0;1;5;1;0;5;0;1;1713;1085,9703071098;4; ;55;1;0;9; ; ; ; ; ;170184107603;17018410760305104;170184107603051041;17018410760305104102;202412
1;170184;107603;051;04;1;03;2;20;3;10;10;6;1;3;1;4; ;7;2; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;8;32; ; ; ;1;6;52;5610;9411;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;5;7; ; ; ;2; ; ; ;1;3;2;0;1;5;0;30;6;0;1;1713;1085,9703071098;4; ;55;1;0;7; ;1; ; ; ;170184107603;17018410760305104;170184107603051041;17018410760305104103;202412
1;170184;107603;051;04;1;04;2;16;3;10;10;6;1;1;1;4; ;7;2; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;5;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;3;7;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1085,9703071098;4; ;55;1;0;9; ; ; ; ; ;170184107603;17018410760305104;170184107603051041;17018410760305104104;202412
1;170184;107603;051;04;1;05;2;2;5;1;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1085,9703071098; ; ;55;1;0;0; ; ; ; ; ;170184107603;17018410760305104;170184107603051041;17018410760305104105;202412
1;170184;107603;051;05;1;01;1;45;1;1;10;2;2; ; ; ;5;6;1; ; ; ;6;2;170150;1;1; ; ; ; ; ;44; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4390;8342;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;20;1;1;8;1;1;1;44; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;500;50;1;6; ; ; ;1;300;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;1;5;3;0;1;5;2;0;1;5;0;30;9;0;1;1713;1085,9703071098;3;556;856;0;0;1;1; ;1;8;6;170184107603;17018410760305105;170184107603051051;17018410760305105101;202412
1;170184;107603;051;07;1;01;1;26;1;1;10;5;2; ; ; ;5;7;3; ; ; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;8010;5414;2; ; ; ;2;2;2;2;1;1;1;2;2;1;1;1;6;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;500;46;1;15; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;1;4;1;30;1;5;2;0;1;5;3;0;5;0;1;1713;1085,9703071098;4;561;280,5;0;0;1;1; ;1;5;14;170184107603;17018410760305107;170184107603051071;17018410760305107101;202412
1;170184;107603;051;07;1;02;2;22;2;10;10;5;2; ; ; ;3;7;3; ; ; ;6;2;130153;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;10; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;1;2;1;0;1;4;1;0;1;3;1;0;7;0;1;1713;1085,9703071098;4; ;280,5;0;0;9; ; ; ; ; ;170184107603;17018410760305107;170184107603051071;17018410760305107102;202412
1;170184;107603;051;08;1;01;2;57;1;10;10;4;2; ; ; ;11;6;2; ; ; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;10; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;50;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ;2; ; ; ;1;3;2;0;1;5;0;40;5;0;1;1713;1085,9703071098;3; ;280;0;0;9; ; ; ; ; ;170184107603;17018410760305108;170184107603051081;17018410760305108101;202412
1;170184;107603;051;08;1;02;1;26;3;1;10;6;2; ; ; ;5;9;3; ;2; ;6;1; ;1;1; ; ; ; ; ;40; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4752;5223;2; ; ; ;2;2;2;2;1;1;1;2;2;1;1;1;3;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;450;45;1;15; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;1;5;1;0;1;5;2;0;1;5;1;30;4;0;1;1713;1085,9703071098;5;510;280;0;0;1;1; ;1;5;7;170184107603;17018410760305108;170184107603051081;17018410760305108102;202412
1;170184;109001;048;01;1;01;1;67;1;1;10;1;2; ; ; ;1;4;4;1; ; ;6;2;40550;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;480;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ;2; ; ; ;2; ; ; ;1;5;2;0;5;0;1;1713;1066,80149042964;3; ;338,5;0;0;9; ; ; ; ; ;170184109001;17018410900104801;170184109001048011;17018410900104801101;202412
1;170184;109001;048;01;1;02;2;74;2;1;10;1;2; ; ; ;1;1; ;2; ; ;6;2;100654;2;1; ; ; ; ; ;12;1; ;4; ; ;3; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;60;8;1;1; ; ;1;12; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;120;0;2; ; ; ; ;2; ;1;240;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1066,80149042964;1;120;338,5;0;0;4;1; ;3;9;20;170184109001;17018410900104801;170184109001048011;17018410900104801102;202412
1;170184;109001;048;01;1;03;2;33;3;1;10;6;2; ; ; ;5;6;6; ; ; ;6;1; ;4;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;5610;5230;2; ; ; ;2;2;2;2;1;1;1;2;2;2;1;1;6;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;460;44;1;10; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;1;4;2;0;1;7;1;30;5;0;1;1713;1066,80149042964;4;514;338,5;0;0;1;1; ;1;5;9;170184109001;17018410900104801;170184109001048011;17018410900104801103;202412
1;170184;109001;048;01;1;04;1;42;7;10;10;6;2; ; ; ;7;1; ;2; ; ;6;2;100150;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;11; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88; ; ; ;88;88;1;1713;1066,80149042964;1; ;338,5;0;0;9; ; ; ; ; ;170184109001;17018410900104801;170184109001048011;17018410900104801104;202412
1;170184;109001;048;02;1;01;1;27;1;1;10;1;2; ; ; ;5;7;3; ; ; ;6;1; ;1;1; ; ; ; ; ;55; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4752;5223;2; ; ; ;3;2;2;2;1;2;1;2;2;2;1;1;2;1;1;60;1;1;1;55; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;460;44;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;1;5;1;0;1;5;3;0;1;7;5;0;3;0;1;1713;1066,80149042964;4;504;277,75;0;0;1;1; ;1;5;7;170184109001;17018410900104802;170184109001048021;17018410900104802101;202412
1;170184;109001;048;02;1;02;2;31;2;1;10;1;2; ; ; ;2;9;4; ;1;30410302;6;1; ;2;1; ; ; ; ; ;40; ;1;2;1;5; ;7; ; ; ; ; ; ; ; ; ;8620;3221;1; ; ; ;3;2;2;1;1;2;1;2;1;2;1;1;10;1;2; ; ; ;1;40; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;535;62;1;10; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ;1;7;4;0;1;7;10;0;3;0;1;1713;1066,80149042964;5;607;277,75;0;0;1;1; ;1;3;17;170184109001;17018410900104802;170184109001048021;17018410900104802102;202412
1;170184;109001;048;02;1;03;2;3;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1066,80149042964; ; ;277,75;0;0;0; ; ; ; ; ;170184109001;17018410900104802;170184109001048021;17018410900104802103;202412
1;170184;109001;048;02;1;04;1;2;3;1;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1066,80149042964; ; ;277,75;0;0;0; ; ; ; ; ;170184109001;17018410900104802;170184109001048021;17018410900104802104;202412
1;170184;109001;048;03;1;01;2;64;1;1;10;3;2; ; ; ;2;9;4; ;1;30310507;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1200;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;2; ; ; ;1;2;1;0;1;7;2;0;2;0;1;1713;1066,80149042964;5; ;830;0;0;9; ; ; ; ; ;170184109001;17018410900104803;170184109001048031;17018410900104803101;202412
1;170184;109001;048;03;1;02;2;87;6;1;10;4;2; ; ; ;1;4;6;1; ; ;6;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;460;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1066,80149042964;3; ;830;0;0;9; ; ; ; ; ;170184109001;17018410900104803;170184109001048031;17018410900104803102;202412
1;170184;109001;048;04;1;01;2;37;1;10;10;5;2; ; ; ;3;4;6;1; ; ;1;2;60156;1;1; ; ; ; ; ;70; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4721;5221;5;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ;25;6;1;3;3;2;1;70; ; ; ; ; ; ; ; ; ; ; ;5;4000;1;150;2800; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ;1;7;4;0;1;7;2;0;4;0;1;1713;1066,80149042964;3;1350;675;0;0;1;1; ;2;5;7;170184109001;17018410900104804;170184109001048041;17018410900104804101;202412
1;170184;109001;048;04;1;02;1;53;2;10;10;5;2; ; ; ;3;4;6;1; ; ;1;1; ;2;1; ; ; ; ; ;70; ;1;4; ; ;6; ; ; ; ; ; ; ; ; ; ;4721;5223;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;6;1;3;3;2;1;70; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;7;2;0;2; ; ; ;1;7;4;0;5;0;1;1713;1066,80149042964;3; ;675;0;0;5;1; ;2;5;7;170184109001;17018410900104804;170184109001048041;17018410900104804102;202412
1;170184;109001;048;05;1;01;2;39;1;10;10;6;2; ; ; ;3;6;6; ; ; ;4;1; ;1;1; ; ; ; ; ;16;1; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ;9700;9111;10; ; ; ;2;1;2;2;2;2;2;2;2;2;2;2;1;8;1;1; ; ;1;16; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;240;0;1;40; ; ; ;2; ;1;160;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;4;1;30;1;7;3;0;4;0;1;1713;1066,80149042964;4;280;162,222222222222;0;0;4;1; ;3;9;20;170184109001;17018410900104805;170184109001048051;17018410900104805101;202412
1;170184;109001;048;05;1;02;2;17;3;10;10;6;1;1;1;4; ;7;2; ; ; ;4;1; ;2;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;10; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;7;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1066,80149042964;4; ;162,222222222222;0;0;9; ; ; ; ; ;170184109001;17018410900104805;170184109001048051;17018410900104805102;202412
1;170184;109001;048;05;1;03;1;9;3;10;10; ;1;3;1;4; ;5;4;1; ; ;4;1; ;5;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1066,80149042964;3; ;162,222222222222;0;0;0; ; ; ; ; ;170184109001;17018410900104805;170184109001048051;17018410900104805103;202412
1;170184;109001;048;05;1;04;2;52;7;10;10;6;2; ; ; ;5;6;6; ; ; ;4;2;130156;4;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;8121;9112;2; ; ; ;2;2;2;2;2;1;2;2;2;2;2;2;3;1;1;30;1;1;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;460;0;1;10; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;5;3;0;1;7;4;0;3;0;1;1713;1066,80149042964;4;470;162,222222222222;0;0;1;1; ;1;9;14;170184109001;17018410900104805;170184109001048051;17018410900104805104;202412
1;170184;109001;048;05;1;05;2;49;7;10;10;6;2; ; ; ;3;6;6; ; ; ;4;2;130156;5;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;6;12; ; ; ;1;2;18;1071;5223;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;1;100;2; ;2; ;2; ;2; ;2;2;2;1;1;2;2;2;2;2;2;2;1;1; ; ; ;2; ; ; ;1;7;2;0;1;7;4;0;4;0;1;1713;1066,80149042964;4; ;162,222222222222;0;0;7; ;1; ; ; ;170184109001;17018410900104805;170184109001048051;17018410900104805105;202412
1;170184;109001;048;05;1;06;2;46;7;10;10;6;2; ; ; ;5;6;6; ; ; ;4;2;130156;6;1; ; ; ; ; ;40; ;1;4; ; ;4; ; ; ; ; ; ; ; ; ; ;4773;5223;2; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;3;1;1;5;2;2;1;40; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;350;0;2; ; ; ; ;2; ;1;100;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;2; ; ; ;1;3;2;0;1;7;3;0;3;0;1;1713;1066,80149042964;4;350;162,222222222222;0;0;4;1; ;2;5;7;170184109001;17018410900104805;170184109001048051;17018410900104805106;202412
1;170184;109001;048;05;1;07;1;21;7;10;10;6;1;1;3;1; ;9;1; ;2; ;6;1; ;7;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;1;3;1;30;1;7;1;0;1;7;3;0;3;0;1;1713;1066,80149042964;5; ;162,222222222222;0;0;9; ; ; ; ; ;170184109001;17018410900104805;170184109001048051;17018410900104805107;202412
1;170184;109001;048;05;1;08;1;12;7;10;10;6;1;2;1;4; ;5;7;1; ; ;6;1; ;5;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1066,80149042964;3; ;162,222222222222;0;0;0; ; ; ; ; ;170184109001;17018410900104805;170184109001048051;17018410900104805108;202412
1;170184;109001;048;05;1;09;1;9;7;10;10; ;1;2;1;4; ;5;4;1; ; ;6;1; ;5;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;5;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1713;1066,80149042964;3; ;162,222222222222;0;0;0; ; ; ; ; ;170184109001;17018410900104805;170184109001048051;17018410900104805109;202412
1;170184;109001;048;06;1;01;1;29;1;10;10;6;1;1;1;4; ;9;2; ;2; ;6;1; ;1;2;12;2; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;450;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ;1;3;2;0;1;3;2;0;1;7;2;0;5;0;1;1713;1066,80149042964;5; ;450;0;0;9; ; ; ; ; ;170184109001;17018410900104806;170184109001048061;17018410900104806101;202412
