"ingreso_monetario_hogar","fexp"
150,48.4117385847437
468.333333333333,96.5558611463544
809.4,56.0070547389624
631.633333333333,56.0070547389624
1606.60333333333,122.468722478081
343,47.2487854667581
489.625,47.2487854667581
557.7,73.5841483796874
538.256666666667,55.9263965143158
1074.27333333333,53.5708060573806
415,53.5708060573806
1091.66666666667,73.5672820511494
1178.33333333333,73.5672820511494
612,73.5672820511494
132,45.1273637249165
1367.91333333333,46.5222095127776
520,46.5222095127776
7902.23,46.5222095127776
1115,123.99185583794
820,123.99185583794
1517.49666666667,51.2658634714561
384.9,63.5855670963797
626.816666666667,50.2669685829488
944.093333333333,50.2669685829488
360.36,50.8684536771038
214.208333333333,50.8684536771038
180.666666666667,50.8684536771038
767,52.295310675062
1029.73333333333,52.295310675062
1055.45,52.295310675062
458.34,45.3055959799562
4305.33333333333,136.031418132419
503.333333333333,136.031418132419
2326.9125,166.142225083485
764.833333333333,170.51536832885
557.5,132.690770368689
640,132.690770368689
545.623333333333,170.351332380482
630.626666666667,185.88048943101
1576.73,185.88048943101
1626.8,185.88048943101
2370.80333333333,105.133905540683
806.5,109.121959902591
679.13,144.331978964494
1071.99333333333,104.085561753241
913.34,104.085561753241
3813.52333333333,148.877445669689
964.5,155.865936923124
979.416666666667,128.60270341159
707.933333333333,128.60270341159
175.833333333333,128.60270341159
2491.67,128.60270341159
643.893333333333,128.60270341159
575.233333333333,150.626745766044
2925,174.759792157005
504,149.164350176083
3536.76666666667,142.418434339468
565.833333333333,134.262288985304
1026.64666666667,156.961027123887
878.93,152.91481813738
425.58,152.91481813738
1530.05,139.263675471413
908.018333333333,139.263675471413
1244.68333333333,139.263675471413
538.7,150.59792695348
1994.54,133.96017528545
2251.45,133.96017528545
500,133.679488957124
493.05,108.712878519543
985.116666666667,149.091947683945
276.426666666667,149.091947683945
693.39,133.117810432094
508.08,126.641073750038
995.026666666667,126.641073750038
814.0875,132.670246032909
963.33,132.670246032909
538.5,106.608848098774
456.033333333333,106.608848098774
1798.75,97.3362969628788
1796.53333333333,97.3362969628788
390,71.199698704328
938.47,149.880793967987
956.23,220.638945566758
336.666666666667,220.638945566758
1186.46,136.428323009409
1973.65666666667,136.428323009409
342.34,113.996420479992
736.433333333333,125.349687847474
531.9,141.185556518887
250,141.185556518887
411.333333333333,177.578724450589
1118.5,337.168967253121
1460.785,100.136382772799
500,116.39339445558
960.996666666667,111.75755302064
895.988333333333,111.75755302064
350,149.091947683945
565.166666666667,133.028168808907
971.746666666667,133.028168808907
733.1,147.149633560079
742.7625,98.8869759685631
591.083333333333,101.762112863634
2081.67,133.87174910603
515.5,133.87174910603
628.57,133.87174910603
2012.3,135.311230279213
376.83,241.365978335893
400,110.960569409342
583,148.032012315113
260,128.961389346872
925.458333333333,122.765158201135
1402.08333333333,126.685020912705
194.583333333333,141.610631312708
962.493333333333,141.610631312708
225,129.321901728269
557.4,301.386789537191
1016.83333333333,301.386789537191
3100,301.386789537191
355,111.63889802421
129.291666666667,213.899467336057
309.44,213.899467336057
682.5,136.527480137534
4639.44333333333,193.606714811511
1450.33,125.226470856807
1846.96,148.706434142458
882.63,206.84729561169
372.33,70.9416462133018
780.796666666667,144.335705045995
3663.75,144.335705045995
2239.99,174.463900317157
596.666666666667,174.463900317157
1969.06916666667,93.6660434556114
484,178.77294845752
1526.98,178.77294845752
2134.32,113.985564886183
1416.16333333333,127.507085392278
401.67,127.507085392278
613.33,144.438570683138
2113.52333333333,26.1363959733217
761.666666666667,141.220069036888
452.913333333333,163.6482289606
1389.63,150.208519335816
570,90.7237624214896
1803.82,93.9786108976213
436.5,149.210598608259
940,149.210598608259
